Datetime,Date,Time,Open,High,Low,Close,Volume
2025-01-30 10:00:00 EST,2025-01-30,10:00:00,239.46,239.46,238.09,238.4501,2709875.0
2025-01-30 10:30:00 EST,2025-01-30,10:30:00,238.46,239.04,238.06,238.06,1846881.0
2025-01-30 11:00:00 EST,2025-01-30,11:00:00,238.09,238.49,237.21,238.2,4364851.0
2025-01-30 11:30:00 EST,2025-01-30,11:30:00,238.1844,238.84,238.01,238.78,1558052.0
2025-01-30 12:00:00 EST,2025-01-30,12:00:00,238.8,238.88,237.81,238.0252,1664058.0
2025-01-30 12:30:00 EST,2025-01-30,12:30:00,238.03,238.55,237.905,238.395,1358286.0
2025-01-30 13:00:00 EST,2025-01-30,13:00:00,238.39,238.7686,238.29,238.45,1325796.0
2025-01-30 13:30:00 EST,2025-01-30,13:30:00,238.44,239.67,238.44,239.645,1623380.0
2025-01-30 14:00:00 EST,2025-01-30,14:00:00,239.649,239.649,238.931,239.25,1736831.0
2025-01-30 14:30:00 EST,2025-01-30,14:30:00,239.25,239.87,239.21,239.861,1961881.0
2025-01-30 15:00:00 EST,2025-01-30,15:00:00,239.865,240.06,239.455,239.58,2837109.0
2025-01-30 15:30:00 EST,2025-01-30,15:30:00,239.58,239.855,237.24,237.56,6836120.0
2025-01-30 16:00:00 EST,2025-01-30,16:00:00,237.52,238.55,237.13,238.55,9050291.0
2025-01-31 09:30:00 EST,2025-01-31,09:30:00,247.09,247.19,241.35,241.605,15249649.0
2025-01-31 10:00:00 EST,2025-01-31,10:00:00,241.58,243.245,240.55,240.9436,7393224.0
2025-01-31 10:30:00 EST,2025-01-31,10:30:00,240.905,241.43,240.01,240.925,5231065.0
2025-01-31 11:00:00 EST,2025-01-31,11:00:00,240.93,241.11,238.59,238.9489,4930106.0
2025-01-31 11:30:00 EST,2025-01-31,11:30:00,238.96,240.05,238.76,238.93,3333990.0
2025-01-31 12:00:00 EST,2025-01-31,12:00:00,238.945,239.82,238.74,239.7416,2889595.0
2025-01-31 12:30:00 EST,2025-01-31,12:30:00,239.74,239.81,238.3,238.31,3114514.0
2025-01-31 13:00:00 EST,2025-01-31,13:00:00,238.32,238.5399,236.22,236.425,4708174.0
2025-01-31 13:30:00 EST,2025-01-31,13:30:00,236.43,236.86,235.11,235.26,3652734.0
2025-01-31 14:00:00 EST,2025-01-31,14:00:00,235.28,235.93,234.47,235.135,3727748.0
2025-01-31 14:30:00 EST,2025-01-31,14:30:00,235.155,235.2799,233.44,234.11,4084412.0
2025-01-31 15:00:00 EST,2025-01-31,15:00:00,234.115,234.37,233.55,234.29,3861450.0
2025-01-31 15:30:00 EST,2025-01-31,15:30:00,234.31,236.5,233.74,235.84,8379856.0
2025-01-31 16:00:00 EST,2025-01-31,16:00:00,235.89,236.1,235.03,235.2683,23651900.0
2025-02-03 09:30:00 EST,2025-02-03,09:30:00,229.99,231.83,228.77,228.84,10711190.0
2025-02-03 10:00:00 EST,2025-02-03,10:00:00,228.81,229.46,226.635,229.26,7834692.0
2025-02-03 10:30:00 EST,2025-02-03,10:30:00,229.26,229.8199,227.875,227.89,4803067.0
2025-02-03 11:00:00 EST,2025-02-03,11:00:00,227.9232,228.45,226.08,226.42,5552749.0
2025-02-03 11:30:00 EST,2025-02-03,11:30:00,226.41,227.13,225.7,226.38,4101342.0
2025-02-03 12:00:00 EST,2025-02-03,12:00:00,226.37,227.03,225.86,226.3699,2966475.0
2025-02-03 12:30:00 EST,2025-02-03,12:30:00,226.36,227.01,225.95,226.81,2722496.0
2025-02-03 13:00:00 EST,2025-02-03,13:00:00,226.81,227.09,226.195,226.9,2164704.0
2025-02-03 13:30:00 EST,2025-02-03,13:30:00,226.91,228.2998,226.89,228.25,2651904.0
2025-02-03 14:00:00 EST,2025-02-03,14:00:00,228.24,228.8477,227.655,228.47,2631765.0
2025-02-03 14:30:00 EST,2025-02-03,14:30:00,228.48,229.11,228.31,228.84,1963831.0
2025-02-03 15:00:00 EST,2025-02-03,15:00:00,228.86,229.21,228.44,228.5501,2535166.0
2025-02-03 15:30:00 EST,2025-02-03,15:30:00,228.57,228.9699,227.63,227.98,5529088.0
2025-02-03 16:00:00 EST,2025-02-03,16:00:00,228.01,228.65,227.65,228.4508,11309928.0
2025-02-04 09:30:00 EST,2025-02-04,09:30:00,227.25,229.21,226.65,228.922,5601419.0
2025-02-04 10:00:00 EST,2025-02-04,10:00:00,228.94,230.4118,228.64,230.37,3632226.0
2025-02-04 10:30:00 EST,2025-02-04,10:30:00,230.38,231.5488,230.22,230.52,3170995.0
2025-02-04 11:00:00 EST,2025-02-04,11:00:00,230.52,231.07,230.12,231.05,2192236.0
2025-02-04 11:30:00 EST,2025-02-04,11:30:00,231.06,232.465,231.05,232.19,2578871.0
2025-02-04 12:00:00 EST,2025-02-04,12:00:00,232.19,232.79,231.67,231.78,2532248.0
2025-02-04 12:30:00 EST,2025-02-04,12:30:00,231.79,232.255,231.39,232.245,1734502.0
2025-02-04 13:00:00 EST,2025-02-04,13:00:00,232.24,232.38,231.64,232.22,1361798.0
2025-02-04 13:30:00 EST,2025-02-04,13:30:00,232.2257,232.36,231.49,231.49,1031355.0
2025-02-04 14:00:00 EST,2025-02-04,14:00:00,231.49,232.37,231.37,232.14,1254593.0
2025-02-04 14:30:00 EST,2025-02-04,14:30:00,232.135,232.77,232.13,232.547,1464318.0
2025-02-04 15:00:00 EST,2025-02-04,15:00:00,232.5564,232.95,232.22,232.309,1812574.0
2025-02-04 15:30:00 EST,2025-02-04,15:30:00,232.29,233.13,232.01,232.79,3490724.0
2025-02-04 16:00:00 EST,2025-02-04,16:00:00,232.75,233.1,232.224,232.3425,10108264.0
2025-02-05 09:30:00 EST,2025-02-05,09:30:00,228.53,230.6197,228.27,230.165,5396952.0
2025-02-05 10:00:00 EST,2025-02-05,10:00:00,230.19,230.56,228.42,229.5,3018957.0
2025-02-05 10:30:00 EST,2025-02-05,10:30:00,229.51,230.1,228.85,229.53,1865079.0
2025-02-05 11:00:00 EST,2025-02-05,11:00:00,229.52,230.1975,229.26,230.09,1582654.0
2025-02-05 11:30:00 EST,2025-02-05,11:30:00,230.1,230.815,229.99,230.7,1661324.0
2025-02-05 12:00:00 EST,2025-02-05,12:00:00,230.7299,231.28,230.62,230.69,1254735.0
2025-02-05 12:30:00 EST,2025-02-05,12:30:00,230.68,230.75,229.98,230.05,1151282.0
2025-02-05 13:00:00 EST,2025-02-05,13:00:00,230.055,230.16,229.63,229.91,1225250.0
2025-02-05 13:30:00 EST,2025-02-05,13:30:00,229.9,230.55,229.71,230.54,1336338.0
2025-02-05 14:00:00 EST,2025-02-05,14:00:00,230.54,231.53,230.49,230.6487,1706918.0
2025-02-05 14:30:00 EST,2025-02-05,14:30:00,230.64,231.34,230.5,231.29,1268133.0
2025-02-05 15:00:00 EST,2025-02-05,15:00:00,231.3,231.88,231.285,231.795,1603699.0
2025-02-05 15:30:00 EST,2025-02-05,15:30:00,231.79,232.67,231.1101,232.45,3443891.0
2025-02-05 16:00:00 EST,2025-02-05,16:00:00,232.455,233.0,230.5,232.1255,10967600.0
2025-02-06 09:30:00 EST,2025-02-06,09:30:00,231.32,233.8,230.7793,233.52,4439425.0
2025-02-06 10:00:00 EST,2025-02-06,10:00:00,233.48,233.54,231.39,231.54,2215981.0
2025-02-06 10:30:00 EST,2025-02-06,10:30:00,231.585,232.3256,230.425,230.9499,2245970.0
2025-02-06 11:00:00 EST,2025-02-06,11:00:00,230.94,231.9,230.87,231.515,1353699.0
2025-02-06 11:30:00 EST,2025-02-06,11:30:00,231.51,231.65,230.92,231.06,1309229.0
2025-02-06 12:00:00 EST,2025-02-06,12:00:00,231.065,231.5675,230.9,231.33,903429.0
2025-02-06 12:30:00 EST,2025-02-06,12:30:00,231.33,231.9162,231.03,231.77,1372834.0
2025-02-06 13:00:00 EST,2025-02-06,13:00:00,231.785,232.34,231.75,232.19,1021452.0
2025-02-06 13:30:00 EST,2025-02-06,13:30:00,232.19,232.49,232.08,232.41,777182.0
2025-02-06 14:00:00 EST,2025-02-06,14:00:00,232.41,233.11,232.35,232.87,1041664.0
2025-02-06 14:30:00 EST,2025-02-06,14:30:00,232.89,232.89,232.03,232.17,1192357.0
2025-02-06 15:00:00 EST,2025-02-06,15:00:00,232.16,232.33,231.895,232.28,1013305.0
2025-02-06 15:30:00 EST,2025-02-06,15:30:00,232.29,233.29,231.93,233.22,3111376.0
2025-02-06 16:00:00 EST,2025-02-06,16:00:00,233.17,233.48,232.8,232.8,6676583.0
2025-02-07 09:30:00 EST,2025-02-07,09:30:00,232.54,234.0,232.09,232.69,3567318.0
2025-02-07 10:00:00 EST,2025-02-07,10:00:00,232.675,232.675,229.88,230.36,3962244.0
2025-02-07 10:30:00 EST,2025-02-07,10:30:00,230.37,231.268,229.12,230.53,2148438.0
2025-02-07 11:00:00 EST,2025-02-07,11:00:00,230.57,230.59,228.9,229.055,3296546.0
2025-02-07 11:30:00 EST,2025-02-07,11:30:00,229.085,229.35,228.5501,229.03,1773677.0
2025-02-07 12:00:00 EST,2025-02-07,12:00:00,229.03,229.42,228.195,228.4006,1989842.0
2025-02-07 12:30:00 EST,2025-02-07,12:30:00,228.39,228.99,228.34,228.73,2408642.0
2025-02-07 13:00:00 EST,2025-02-07,13:00:00,228.72,229.45,228.58,229.2989,1312465.0
2025-02-07 13:30:00 EST,2025-02-07,13:30:00,229.3,229.5,228.06,228.1099,1246824.0
2025-02-07 14:00:00 EST,2025-02-07,14:00:00,228.11,228.35,227.82,227.88,1355827.0
2025-02-07 14:30:00 EST,2025-02-07,14:30:00,227.89,228.43,227.78,228.295,1357746.0
2025-02-07 15:00:00 EST,2025-02-07,15:00:00,228.28,228.58,227.97,227.99,1607925.0
2025-02-07 15:30:00 EST,2025-02-07,15:30:00,227.99,228.15,227.26,227.71,5029874.0
2025-02-07 16:00:00 EST,2025-02-07,16:00:00,227.63,227.88,227.55,227.88,7891544.0
2025-02-10 09:30:00 EST,2025-02-10,09:30:00,229.52,230.51,229.01,229.16,3644393.0
2025-02-10 10:00:00 EST,2025-02-10,10:00:00,229.16,230.585,228.8,229.8662,2326554.0
2025-02-10 10:30:00 EST,2025-02-10,10:30:00,229.89,229.9116,228.9101,229.04,1999509.0
2025-02-10 11:00:00 EST,2025-02-10,11:00:00,229.03,229.51,228.74,229.36,1756573.0
2025-02-10 11:30:00 EST,2025-02-10,11:30:00,229.3708,229.385,228.77,229.22,1106262.0
2025-02-10 12:00:00 EST,2025-02-10,12:00:00,229.21,229.255,228.2392,228.4707,1367966.0
2025-02-10 12:30:00 EST,2025-02-10,12:30:00,228.47,228.84,228.44,228.67,1021549.0
2025-02-10 13:00:00 EST,2025-02-10,13:00:00,228.66,228.88,228.37,228.47,1436213.0
2025-02-10 13:30:00 EST,2025-02-10,13:30:00,228.485,228.7,228.4204,228.5593,762045.0
2025-02-10 14:00:00 EST,2025-02-10,14:00:00,228.56,229.035,228.4,228.695,962422.0
2025-02-10 14:30:00 EST,2025-02-10,14:30:00,228.7,228.84,227.91,228.04,1357550.0
2025-02-10 15:00:00 EST,2025-02-10,15:00:00,228.035,228.13,227.6,227.69,1600260.0
2025-02-10 15:30:00 EST,2025-02-10,15:30:00,227.695,227.94,227.2,227.64,3435834.0
2025-02-10 16:00:00 EST,2025-02-10,16:00:00,227.65,227.69,227.33,227.58,8464283.0
2025-02-11 09:30:00 EST,2025-02-11,09:30:00,228.2,231.9,228.13,230.32,7391585.0
2025-02-11 10:00:00 EST,2025-02-11,10:00:00,230.33,233.49,230.06,233.34,4954821.0
2025-02-11 10:30:00 EST,2025-02-11,10:30:00,233.32,234.68,232.82,234.29,4307041.0
2025-02-11 11:00:00 EST,2025-02-11,11:00:00,234.3,234.7179,233.66,234.65,2737595.0
2025-02-11 11:30:00 EST,2025-02-11,11:30:00,234.66,235.23,234.24,234.72,3433738.0
2025-02-11 12:00:00 EST,2025-02-11,12:00:00,234.71,235.18,233.7217,234.5723,2305149.0
2025-02-11 12:30:00 EST,2025-02-11,12:30:00,234.59,234.625,233.91,234.22,1627602.0
2025-02-11 13:00:00 EST,2025-02-11,13:00:00,234.23,234.43,233.25,233.545,1416270.0
2025-02-11 13:30:00 EST,2025-02-11,13:30:00,233.56,234.1899,233.4901,233.8497,1105336.0
2025-02-11 14:00:00 EST,2025-02-11,14:00:00,233.835,233.89,233.13,233.37,1708207.0
2025-02-11 14:30:00 EST,2025-02-11,14:30:00,233.3684,233.55,233.23,233.3685,1734408.0
2025-02-11 15:00:00 EST,2025-02-11,15:00:00,233.37,233.925,232.9,233.1108,1979498.0
2025-02-11 15:30:00 EST,2025-02-11,15:30:00,233.11,233.3,232.15,232.77,4614084.0
2025-02-11 16:00:00 EST,2025-02-11,16:00:00,232.77,232.77,232.5,232.51,8797414.0
2025-02-12 09:30:00 EST,2025-02-12,09:30:00,231.12,233.03,230.68,232.56,4684919.0
2025-02-12 10:00:00 EST,2025-02-12,10:00:00,232.56,234.05,231.36,233.605,3874508.0
2025-02-12 10:30:00 EST,2025-02-12,10:30:00,233.6,234.84,233.58,234.6347,3192107.0
2025-02-12 11:00:00 EST,2025-02-12,11:00:00,234.65,235.14,233.99,235.07,2269965.0
2025-02-12 11:30:00 EST,2025-02-12,11:30:00,235.07,235.5,234.72,235.4024,1747332.0
2025-02-12 12:00:00 EST,2025-02-12,12:00:00,235.385,235.66,234.9632,235.28,1775360.0
2025-02-12 12:30:00 EST,2025-02-12,12:30:00,235.2733,235.6869,234.86,235.66,1276144.0
2025-02-12 13:00:00 EST,2025-02-12,13:00:00,235.67,235.89,235.0899,235.48,1542545.0
2025-02-12 13:30:00 EST,2025-02-12,13:30:00,235.47,235.885,235.32,235.61,1173421.0
2025-02-12 14:00:00 EST,2025-02-12,14:00:00,235.6024,236.44,235.55,236.21,1862818.0
2025-02-12 14:30:00 EST,2025-02-12,14:30:00,236.21,236.51,236.07,236.47,1621188.0
2025-02-12 15:00:00 EST,2025-02-12,15:00:00,236.48,236.66,236.16,236.465,1721681.0
2025-02-12 15:30:00 EST,2025-02-12,15:30:00,236.46,236.96,235.91,236.89,4359171.0
2025-02-12 16:00:00 EST,2025-02-12,16:00:00,236.87,236.99,236.5,236.93,11092959.0
2025-02-13 09:30:00 EST,2025-02-13,09:30:00,236.91,239.0,235.9,236.31,5338131.0
2025-02-13 10:00:00 EST,2025-02-13,10:00:00,236.29,238.03,235.57,237.88,3037434.0
2025-02-13 10:30:00 EST,2025-02-13,10:30:00,237.896,239.51,237.73,239.2801,3113178.0
2025-02-13 11:00:00 EST,2025-02-13,11:00:00,239.28,241.61,239.12,240.48,5829766.0
2025-02-13 11:30:00 EST,2025-02-13,11:30:00,240.4903,240.75,239.82,240.39,2278094.0
2025-02-13 12:00:00 EST,2025-02-13,12:00:00,240.42,240.84,240.071,240.345,1516243.0
2025-02-13 12:30:00 EST,2025-02-13,12:30:00,240.3499,241.15,240.19,240.6891,1587242.0
2025-02-13 13:00:00 EST,2025-02-13,13:00:00,240.68,241.35,240.3,241.03,1601735.0
2025-02-13 13:30:00 EST,2025-02-13,13:30:00,241.04,241.6,240.53,241.59,1862169.0
2025-02-13 14:00:00 EST,2025-02-13,14:00:00,241.585,242.07,241.39,241.7699,1899749.0
2025-02-13 14:30:00 EST,2025-02-13,14:30:00,241.7501,242.3399,241.59,242.23,1645358.0
2025-02-13 15:00:00 EST,2025-02-13,15:00:00,242.22,242.2306,241.26,241.545,2059349.0
2025-02-13 15:30:00 EST,2025-02-13,15:30:00,241.545,241.769,241.01,241.52,4257226.0
2025-02-13 16:00:00 EST,2025-02-13,16:00:00,241.52,242.0,241.26,241.4,14648182.0
2025-02-14 09:30:00 EST,2025-02-14,09:30:00,241.21,244.42,240.99,244.32,6345268.0
2025-02-14 10:00:00 EST,2025-02-14,10:00:00,244.31,245.05,243.85,244.38,4416499.0
2025-02-14 10:30:00 EST,2025-02-14,10:30:00,244.38,244.38,243.18,244.28,3047698.0
2025-02-14 11:00:00 EST,2025-02-14,11:00:00,244.28,244.315,243.16,243.945,1875802.0
2025-02-14 11:30:00 EST,2025-02-14,11:30:00,243.94,244.45,243.71,244.38,2376182.0
2025-02-14 12:00:00 EST,2025-02-14,12:00:00,244.37,244.53,243.69,243.81,1801443.0
2025-02-14 12:30:00 EST,2025-02-14,12:30:00,243.815,244.01,243.34,243.91,1471359.0
2025-02-14 13:00:00 EST,2025-02-14,13:00:00,243.915,244.32,243.8,243.9999,954711.0
2025-02-14 13:30:00 EST,2025-02-14,13:30:00,243.98,244.54,243.98,244.16,972579.0
2025-02-14 14:00:00 EST,2025-02-14,14:00:00,244.1602,244.3,243.94,244.14,1006400.0
2025-02-14 14:30:00 EST,2025-02-14,14:30:00,244.14,244.37,244.0,244.2683,980917.0
2025-02-14 15:00:00 EST,2025-02-14,15:00:00,244.265,244.265,243.9101,244.09,1447029.0
2025-02-14 15:30:00 EST,2025-02-14,15:30:00,244.09,245.55,243.91,244.57,4882635.0
2025-02-14 16:00:00 EST,2025-02-14,16:00:00,244.6,245.0,244.52,244.72,7932252.0
2025-02-18 09:30:00 EST,2025-02-18,09:30:00,244.15,245.18,242.8601,244.93,6717114.0
2025-02-18 10:00:00 EST,2025-02-18,10:00:00,244.984,245.0972,243.86,244.0905,2554042.0
2025-02-18 10:30:00 EST,2025-02-18,10:30:00,244.095,244.69,243.94,244.33,1748367.0
2025-02-18 11:00:00 EST,2025-02-18,11:00:00,244.33,244.9699,244.22,244.725,1411536.0
2025-02-18 11:30:00 EST,2025-02-18,11:30:00,244.72,245.05,244.35,244.89,2010685.0
2025-02-18 12:00:00 EST,2025-02-18,12:00:00,244.895,244.95,244.173,244.43,1061960.0
2025-02-18 12:30:00 EST,2025-02-18,12:30:00,244.45,244.5,243.93,243.975,1156500.0
2025-02-18 13:00:00 EST,2025-02-18,13:00:00,243.97,244.1155,243.25,243.435,1496625.0
2025-02-18 13:30:00 EST,2025-02-18,13:30:00,243.43,243.4833,242.3101,242.62,1687975.0
2025-02-18 14:00:00 EST,2025-02-18,14:00:00,242.61,243.09,241.84,243.05,1615240.0
2025-02-18 14:30:00 EST,2025-02-18,14:30:00,243.055,243.835,242.975,243.695,1670029.0
2025-02-18 15:00:00 EST,2025-02-18,15:00:00,243.6989,243.835,243.45,243.52,1253283.0
2025-02-18 15:30:00 EST,2025-02-18,15:30:00,243.53,244.6,243.15,244.46,4923259.0
2025-02-18 16:00:00 EST,2025-02-18,16:00:00,244.47,244.66,244.11,244.66,17250774.0
2025-02-19 09:30:00 EST,2025-02-19,09:30:00,244.66,246.01,244.1181,245.07,3883839.0
2025-02-19 10:00:00 EST,2025-02-19,10:00:00,245.07,245.58,243.79,243.93,2187191.0
2025-02-19 10:30:00 EST,2025-02-19,10:30:00,243.93,244.44,243.26,243.42,1926191.0
2025-02-19 11:00:00 EST,2025-02-19,11:00:00,243.41,244.44,243.1604,244.3957,1891904.0
2025-02-19 11:30:00 EST,2025-02-19,11:30:00,244.39,244.9499,244.03,244.78,1728246.0
2025-02-19 12:00:00 EST,2025-02-19,12:00:00,244.79,245.66,244.745,245.15,1600140.0
2025-02-19 12:30:00 EST,2025-02-19,12:30:00,245.14,245.28,244.6273,244.72,998019.0
2025-02-19 13:00:00 EST,2025-02-19,13:00:00,244.73,244.8202,244.23,244.71,967120.0
2025-02-19 13:30:00 EST,2025-02-19,13:30:00,244.715,245.1899,244.54,244.73,858521.0
2025-02-19 14:00:00 EST,2025-02-19,14:00:00,244.74,245.08,244.22,244.9001,1166531.0
2025-02-19 14:30:00 EST,2025-02-19,14:30:00,244.9,244.9,244.4501,244.835,1088187.0
2025-02-19 15:00:00 EST,2025-02-19,15:00:00,244.84,245.18,244.635,244.88,1588088.0
2025-02-19 15:30:00 EST,2025-02-19,15:30:00,244.88,245.0896,244.535,244.89,2963651.0
2025-02-19 16:00:00 EST,2025-02-19,16:00:00,244.852,245.04,244.52,244.5805,7351353.0
2025-02-20 09:30:00 EST,2025-02-20,09:30:00,244.94,246.78,244.41,244.9,4460401.0
2025-02-20 10:00:00 EST,2025-02-20,10:00:00,244.9,245.26,244.29,244.745,2298532.0
2025-02-20 10:30:00 EST,2025-02-20,10:30:00,244.74,245.3539,244.59,245.07,1604041.0
2025-02-20 11:00:00 EST,2025-02-20,11:00:00,245.11,246.7,245.08,246.1306,2682606.0
2025-02-20 11:30:00 EST,2025-02-20,11:30:00,246.125,246.21,245.09,245.275,2351795.0
2025-02-20 12:00:00 EST,2025-02-20,12:00:00,245.265,246.46,245.03,246.38,1720352.0
2025-02-20 12:30:00 EST,2025-02-20,12:30:00,246.37,246.42,245.34,245.36,1098677.0
2025-02-20 13:00:00 EST,2025-02-20,13:00:00,245.369,245.8178,245.16,245.445,1149443.0
2025-02-20 13:30:00 EST,2025-02-20,13:30:00,245.44,245.59,245.02,245.3506,916627.0
2025-02-20 14:00:00 EST,2025-02-20,14:00:00,245.33,245.58,245.17,245.255,874624.0
2025-02-20 14:30:00 EST,2025-02-20,14:30:00,245.255,245.75,244.85,245.335,1133883.0
2025-02-20 15:00:00 EST,2025-02-20,15:00:00,245.33,245.7402,245.2724,245.61,1205079.0
2025-02-20 15:30:00 EST,2025-02-20,15:30:00,245.61,246.0,245.36,245.86,3152786.0
2025-02-20 16:00:00 EST,2025-02-20,16:00:00,245.86,245.86,245.6,245.71,6069341.0
2025-02-21 09:30:00 EST,2025-02-21,09:30:00,246.01,246.94,245.45,245.69,6098603.0
2025-02-21 10:00:00 EST,2025-02-21,10:00:00,245.64,246.01,245.22,245.78,1854474.0
2025-02-21 10:30:00 EST,2025-02-21,10:30:00,245.775,245.95,245.22,245.83,1912461.0
2025-02-21 11:00:00 EST,2025-02-21,11:00:00,245.815,247.45,245.815,247.13,3528425.0
2025-02-21 11:30:00 EST,2025-02-21,11:30:00,247.145,247.5,246.65,247.015,3046043.0
2025-02-21 12:00:00 EST,2025-02-21,12:00:00,247.02,247.65,246.9,247.37,1654083.0
2025-02-21 12:30:00 EST,2025-02-21,12:30:00,247.38,248.69,247.2,248.43,3597221.0
2025-02-21 13:00:00 EST,2025-02-21,13:00:00,248.45,248.49,247.1,247.43,3268103.0
2025-02-21 13:30:00 EST,2025-02-21,13:30:00,247.4451,248.0767,247.04,247.74,2982962.0
2025-02-21 14:00:00 EST,2025-02-21,14:00:00,247.75,247.87,246.43,246.5,2003712.0
2025-02-21 14:30:00 EST,2025-02-21,14:30:00,246.5,246.83,245.632,245.92,3753598.0
2025-02-21 15:00:00 EST,2025-02-21,15:00:00,245.91,246.009,245.3901,245.8,4073321.0
2025-02-21 15:30:00 EST,2025-02-21,15:30:00,245.81,246.09,245.33,245.59,5598633.0
2025-02-21 16:00:00 EST,2025-02-21,16:00:00,245.59,246.1,245.43,245.53,9377599.0
2025-02-24 09:30:00 EST,2025-02-24,09:30:00,245.0,248.14,244.42,248.065,7046209.0
2025-02-24 10:00:00 EST,2025-02-24,10:00:00,248.08,248.86,247.22,247.85,4950979.0
2025-02-24 10:30:00 EST,2025-02-24,10:30:00,247.85,247.9541,246.01,247.225,4125556.0
2025-02-24 11:00:00 EST,2025-02-24,11:00:00,247.22,247.6,246.27,247.1102,2690176.0
2025-02-24 11:30:00 EST,2025-02-24,11:30:00,247.12,248.32,247.12,248.0,2269053.0
2025-02-24 12:00:00 EST,2025-02-24,12:00:00,248.0,248.28,247.45,247.795,1368258.0
2025-02-24 12:30:00 EST,2025-02-24,12:30:00,247.82,247.96,247.27,247.27,1213634.0
2025-02-24 13:00:00 EST,2025-02-24,13:00:00,247.27,248.14,247.22,248.04,1336630.0
2025-02-24 13:30:00 EST,2025-02-24,13:30:00,248.05,248.22,247.67,247.98,1763717.0
2025-02-24 14:00:00 EST,2025-02-24,14:00:00,247.98,248.8,247.93,248.66,2600523.0
2025-02-24 14:30:00 EST,2025-02-24,14:30:00,248.66,248.75,247.43,247.98,1823925.0
2025-02-24 15:00:00 EST,2025-02-24,15:00:00,247.965,248.23,247.595,247.6,1831041.0
2025-02-24 15:30:00 EST,2025-02-24,15:30:00,247.6,247.79,246.82,247.23,4976196.0
2025-02-24 16:00:00 EST,2025-02-24,16:00:00,247.22,248.01,247.1,247.86,11839430.0
2025-02-25 09:30:00 EST,2025-02-25,09:30:00,248.0,249.52,247.1,247.825,5626340.0
2025-02-25 10:00:00 EST,2025-02-25,10:00:00,247.825,247.9,244.91,245.11,4538871.0
2025-02-25 10:30:00 EST,2025-02-25,10:30:00,245.11,246.36,244.91,246.06,2869784.0
2025-02-25 11:00:00 EST,2025-02-25,11:00:00,246.09,246.87,245.65,246.525,2043038.0
2025-02-25 11:30:00 EST,2025-02-25,11:30:00,246.535,250.0,246.4301,249.542,4224044.0
2025-02-25 12:00:00 EST,2025-02-25,12:00:00,249.565,249.69,248.88,249.58,2487943.0
2025-02-25 12:30:00 EST,2025-02-25,12:30:00,249.58,249.62,248.08,248.17,1896303.0
2025-02-25 13:00:00 EST,2025-02-25,13:00:00,248.18,248.84,247.73,247.99,1295108.0
2025-02-25 13:30:00 EST,2025-02-25,13:30:00,247.97,248.62,247.79,248.14,1446635.0
2025-02-25 14:00:00 EST,2025-02-25,14:00:00,248.13,248.22,247.16,247.65,1789923.0
2025-02-25 14:30:00 EST,2025-02-25,14:30:00,247.64,248.59,247.55,248.43,1700718.0
2025-02-25 15:00:00 EST,2025-02-25,15:00:00,248.42,248.54,247.63,247.72,1707708.0
2025-02-25 15:30:00 EST,2025-02-25,15:30:00,247.725,247.77,246.045,247.05,4291188.0
2025-02-25 16:00:00 EST,2025-02-25,16:00:00,247.05,247.3399,246.57,246.57,8980220.0
2025-02-26 09:30:00 EST,2025-02-26,09:30:00,244.38,244.98,241.42,243.41,7733193.0
2025-02-26 10:00:00 EST,2025-02-26,10:00:00,243.42,244.62,243.32,243.48,2912063.0
2025-02-26 10:30:00 EST,2025-02-26,10:30:00,243.495,243.72,242.01,242.19,2765584.0
2025-02-26 11:00:00 EST,2025-02-26,11:00:00,242.195,242.635,241.58,241.81,2079428.0
2025-02-26 11:30:00 EST,2025-02-26,11:30:00,241.8,243.5,241.75,243.19,1905346.0
2025-02-26 12:00:00 EST,2025-02-26,12:00:00,243.23,243.89,242.87,243.13,1355377.0
2025-02-26 12:30:00 EST,2025-02-26,12:30:00,243.14,243.29,241.4,241.55,1995932.0
2025-02-26 13:00:00 EST,2025-02-26,13:00:00,241.55,241.745,240.24,240.3403,2015387.0
2025-02-26 13:30:00 EST,2025-02-26,13:30:00,240.34,240.39,239.13,239.65,2529776.0
2025-02-26 14:00:00 EST,2025-02-26,14:00:00,239.64,240.125,239.34,239.82,1566540.0
2025-02-26 14:30:00 EST,2025-02-26,14:30:00,239.81,240.3699,239.6,239.72,1483959.0
2025-02-26 15:00:00 EST,2025-02-26,15:00:00,239.72,240.45,239.525,239.95,1676782.0
2025-02-26 15:30:00 EST,2025-02-26,15:30:00,239.96,240.81,239.685,240.31,4050798.0
2025-02-26 16:00:00 EST,2025-02-26,16:00:00,240.36,240.44,239.0,239.6,8750779.0
2025-02-27 09:30:00 EST,2025-02-27,09:30:00,239.61,242.284,238.92,240.58,4637091.0
2025-02-27 10:00:00 EST,2025-02-27,10:00:00,240.62,241.68,238.47,241.375,2962489.0
2025-02-27 10:30:00 EST,2025-02-27,10:30:00,241.36,241.8,240.64,241.24,1551798.0
2025-02-27 11:00:00 EST,2025-02-27,11:00:00,241.23,242.46,240.9,241.52,1762798.0
2025-02-27 11:30:00 EST,2025-02-27,11:30:00,241.52,241.7848,240.2501,240.435,1267992.0
2025-02-27 12:00:00 EST,2025-02-27,12:00:00,240.46,241.06,239.585,241.058,1214920.0
2025-02-27 12:30:00 EST,2025-02-27,12:30:00,241.07,241.345,240.35,240.775,959571.0
